timestamp,heart_rate,steps
2025-09-01 04:43:00,56.28655350351945,0
2025-09-01 04:44:00,66.3991001239688,0
2025-09-01 04:45:00,54.143736601432494,0
2025-09-01 04:46:00,59.54464471489325,0
2025-09-01 04:47:00,61.76495161945373,1
2025-09-01 04:48:00,60.8429756032051,0
2025-09-01 04:49:00,58.13190144053822,0
2025-09-01 04:50:00,59.375633248928175,0
2025-09-01 04:51:00,58.5209971960235,0
2025-09-01 04:52:00,58.231905729167366,0
2025-09-01 04:53:00,62.54880629106307,0
2025-09-01 04:54:00,61.07104645789514,0
2025-09-01 04:55:00,57.92127121421804,0
2025-09-01 04:56:00,62.69879962629975,0
2025-09-01 04:57:00,60.92189856262983,0
2025-09-01 04:58:00,62.43858635651688,0
2025-09-01 04:59:00,61.888886525770836,1
2025-09-01 05:00:00,57.51301496723379,0
2025-09-01 05:01:00,58.31945687940909,0
2025-09-01 05:02:00,62.24188081536978,0
2025-09-01 05:03:00,61.83111079630039,0
2025-09-01 05:04:00,59.93729521810756,0
2025-09-01 05:05:00,60.35198214992634,0
2025-09-01 05:06:00,63.83299468736527,0
2025-09-01 05:07:00,58.22528583349251,0
2025-09-01 05:08:00,61.641292143510114,0
2025-09-01 05:09:00,59.39342204269832,1
2025-09-01 05:10:00,59.34695639031834,0
2025-09-01 05:11:00,63.29633055596157,0
2025-09-01 05:12:00,62.47624904696409,0
2025-09-01 05:13:00,62.440528908001916,0
2025-09-01 05:14:00,63.91643642146299,0
2025-09-01 05:15:00,60.06301152489828,0
2025-09-01 05:16:00,62.04585891388489,0
2025-09-01 05:17:00,59.06919973021963,0
2025-09-01 05:18:00,60.97249905746533,0
2025-09-01 05:19:00,59.60957083689695,0
2025-09-01 05:20:00,60.29098789497815,0
2025-09-01 05:21:00,61.78547107631074,0
2025-09-01 05:22:00,57.54533795029958,0
2025-09-01 05:23:00,66.27716182705637,0
2025-09-01 05:24:00,56.98194785550089,0
2025-09-01 05:25:00,56.3574341616368,2
2025-09-01 05:26:00,63.474332620500206,0
2025-09-01 05:27:00,62.37498808188881,0
2025-09-01 05:28:00,61.87235945115646,1
2025-09-01 05:29:00,61.88503652779284,0
2025-09-01 05:30:00,59.963259681459256,0
2025-09-01 05:31:00,57.308236885542506,0
2025-09-01 05:32:00,60.22741367458118,0
2025-09-01 05:33:00,57.96851486546367,1
2025-09-01 05:34:00,62.925359200253254,0
2025-09-01 05:35:00,59.55882785549358,0
2025-09-01 05:36:00,57.523508409622465,0
2025-09-01 05:37:00,59.03584247504102,0
2025-09-01 05:38:00,61.23879436282687,0
2025-09-01 05:39:00,58.30882634158807,0
2025-09-01 05:40:00,57.5333388133007,0
2025-09-01 05:41:00,60.731061634475736,0
2025-09-01 05:42:00,60.73489971332617,0
2025-09-01 05:43:00,58.47917047388661,0
2025-09-01 05:44:00,58.586885083145035,1
2025-09-01 05:45:00,60.69614981207291,0
2025-09-01 05:46:00,55.65574697550803,0
2025-09-01 05:47:00,55.77760867687034,0
2025-09-01 05:48:00,57.84466733624269,0
2025-09-01 05:49:00,59.35965854486446,0
2025-09-01 05:50:00,60.932722696794016,0
2025-09-01 05:51:00,64.42606865084866,0
2025-09-01 05:52:00,62.57297886960606,0
2025-09-01 05:53:00,59.52018441010972,0
2025-09-01 05:54:00,59.94295137629194,0
2025-09-01 05:55:00,56.99241190608657,0
2025-09-01 05:56:00,59.94446059202283,0
2025-09-01 05:57:00,59.13402408323959,0
2025-09-01 05:58:00,60.96815568101427,0
2025-09-01 05:59:00,57.51830716934303,0
2025-09-01 06:00:00,61.55803954272352,0
2025-09-01 06:01:00,64.59821673900774,0
2025-09-01 06:02:00,59.67371955462943,0
2025-09-01 06:03:00,61.20513516629683,0
2025-09-01 06:04:00,62.07043197513334,0
2025-09-01 06:05:00,58.79633858434249,0
2025-09-01 06:06:00,60.67227744543125,0
2025-09-01 06:07:00,60.03777720234538,0
2025-09-01 06:08:00,60.293028295646494,0
2025-09-01 06:09:00,57.6809706484336,0
2025-09-01 06:10:00,60.07353052277683,0
2025-09-01 06:11:00,61.49399487373635,0
2025-09-01 06:12:00,64.35343082338512,1
2025-09-01 06:13:00,62.87781247825562,1
2025-09-01 06:14:00,66.45954737253467,0
2025-09-01 06:15:00,57.69795731133585,0
2025-09-01 06:16:00,62.61696191016203,0
2025-09-01 06:17:00,60.55002601721505,0
2025-09-01 06:18:00,66.56940879965302,0
2025-09-01 06:19:00,57.57510514393454,1
2025-09-01 06:20:00,57.48083447345767,0
2025-09-01 06:21:00,58.20182206366793,0
2025-09-01 06:22:00,53.62831282707058,0
2025-09-01 06:23:00,58.42273493495772,0
2025-09-01 06:24:00,57.72260201533891,0
2025-09-01 06:25:00,60.451181359428624,0
2025-09-01 06:26:00,61.02526792733148,0
2025-09-01 06:27:00,65.62851251764766,1
2025-09-01 06:28:00,62.85127151455815,0
2025-09-01 06:29:00,58.26928903301279,0
2025-09-01 06:30:00,57.30475598595493,0
2025-09-01 06:31:00,61.475757514519515,0
2025-09-01 06:32:00,56.03930037893807,0
2025-09-01 06:33:00,65.49437629756306,0
2025-09-01 06:34:00,63.53832036216386,1
2025-09-01 06:35:00,58.592473043685885,0
2025-09-01 06:36:00,54.86059641272737,0
2025-09-01 06:37:00,64.06161712249624,0
2025-09-01 06:38:00,59.65638046424215,0
2025-09-01 06:39:00,63.71344893592038,0
2025-09-01 06:40:00,55.2167170236169,0
2025-09-01 06:41:00,58.20187493113868,1
2025-09-01 06:42:00,60.01573109915455,0
2025-09-01 06:43:00,60.140941781294224,0
2025-09-01 06:44:00,58.64980358556227,0
2025-09-01 06:45:00,61.8685497970425,0
2025-09-01 06:46:00,56.79713871185221,0
2025-09-01 06:47:00,59.57286154493612,0
2025-09-01 06:48:00,60.3608868951357,0
2025-09-01 06:49:00,61.543316502176246,0
2025-09-01 06:50:00,62.13484463426667,0
2025-09-01 06:51:00,56.62607372448639,0
2025-09-01 06:52:00,55.39765748779313,0
2025-09-01 06:53:00,63.83303046569553,0
2025-09-01 06:54:00,60.99694203593877,1
2025-09-01 06:55:00,57.75454039033034,0
2025-09-01 06:56:00,64.65345592656757,2
2025-09-01 06:57:00,60.347023902878576,0
2025-09-01 06:58:00,63.53789155219148,0
2025-09-01 06:59:00,60.20255544423033,0
2025-09-01 07:00:00,76.18224377464597,0
2025-09-01 07:01:00,75.26602252732961,0
2025-09-01 07:02:00,69.25310755456277,0
2025-09-01 07:03:00,72.91471285286306,0
2025-09-01 07:04:00,71.93612784875545,0
2025-09-01 07:05:00,74.10589467259705,0
2025-09-01 07:06:00,67.10522961825968,0
2025-09-01 07:07:00,72.05815437999532,0
2025-09-01 07:08:00,73.17527346054877,0
2025-09-01 07:09:00,64.72378154073066,0
2025-09-01 07:10:00,66.45022446200268,0
2025-09-01 07:11:00,63.8823034667197,0
2025-09-01 07:12:00,69.19177949666633,0
2025-09-01 07:13:00,72.15262676738789,0
2025-09-01 07:14:00,74.50707115628808,0
2025-09-01 07:15:00,70.22228434125932,0
2025-09-01 07:16:00,74.88584663671388,0
2025-09-01 07:17:00,65.85969562535533,0
2025-09-01 07:18:00,64.88985268193454,0
2025-09-01 07:19:00,69.83335690331015,0
2025-09-01 07:20:00,71.15219634681792,0
2025-09-01 07:21:00,69.90191575571772,1
2025-09-01 07:22:00,63.79767369988037,0
2025-09-01 07:23:00,69.73263988146164,1
2025-09-01 07:24:00,66.08659149848545,0
2025-09-01 07:25:00,72.00901764649012,0
2025-09-01 07:26:00,71.09979473829054,0
2025-09-01 07:27:00,67.18036064101793,0
2025-09-01 07:28:00,68.45839924798992,0
2025-09-01 07:29:00,66.82235943433315,0
2025-09-01 07:30:00,69.81196270818049,0
2025-09-01 07:31:00,72.86542696150372,0
2025-09-01 07:32:00,67.04282186099337,0
2025-09-01 07:33:00,71.51213954655353,0
2025-09-01 07:34:00,68.40922714488268,0
2025-09-01 07:35:00,67.62138150321297,0
2025-09-01 07:36:00,69.67890892013632,0
2025-09-01 07:37:00,66.89427303274188,0
2025-09-01 07:38:00,68.33905208395845,0
2025-09-01 07:39:00,66.40636632223345,1
2025-09-01 07:40:00,75.89417539874917,0
2025-09-01 07:41:00,70.10579065591519,0
2025-09-01 07:42:00,67.90082347602224,0
2025-09-01 07:43:00,70.64193973220267,0
2025-09-01 07:44:00,69.66301585092751,0
2025-09-01 07:45:00,69.33709120140033,0
2025-09-01 07:46:00,71.84250010013028,0
2025-09-01 07:47:00,72.27252313014192,0
2025-09-01 07:48:00,68.40849655716842,0
2025-09-01 07:49:00,68.27254527806596,1
2025-09-01 07:50:00,69.17484490854507,0
2025-09-01 07:51:00,63.09423650579325,0
2025-09-01 07:52:00,65.45442681340434,0
2025-09-01 07:53:00,74.10062280233358,0
2025-09-01 07:54:00,74.93490314050385,0
2025-09-01 07:55:00,69.25289188133087,0
2025-09-01 07:56:00,71.7296708891673,0
2025-09-01 07:57:00,70.9337504636306,0
2025-09-01 07:58:00,79.23664242536572,0
2025-09-01 07:59:00,73.35872473430373,1
2025-09-01 08:00:00,69.6162472255577,0
2025-09-01 08:01:00,67.13337867819872,0
2025-09-01 08:02:00,65.18066103922729,0
2025-09-01 08:03:00,70.61039090760167,0
2025-09-01 08:04:00,67.73094776414709,0
2025-09-01 08:05:00,65.73323887120698,0
2025-09-01 08:06:00,68.06028134727242,0
2025-09-01 08:07:00,66.75535598915681,0
2025-09-01 08:08:00,75.06142490521769,0
2025-09-01 08:09:00,72.64491927084835,0
2025-09-01 08:10:00,69.97608207605015,0
2025-09-01 08:11:00,74.43983241667007,0
2025-09-01 08:12:00,70.23210492294285,0
2025-09-01 08:13:00,67.4161473960152,0
2025-09-01 08:14:00,74.56937223180897,0
2025-09-01 08:15:00,71.61673013105397,0
2025-09-01 08:16:00,66.88826153702063,0
2025-09-01 08:17:00,69.42898396574918,0
2025-09-01 08:18:00,67.37314523984573,0
2025-09-01 08:19:00,65.85160080710699,0
2025-09-01 08:20:00,72.77853264259493,1
2025-09-01 08:21:00,75.7282499214104,0
2025-09-01 08:22:00,65.80429727854258,0
2025-09-01 08:23:00,71.68890771007172,0
2025-09-01 08:24:00,68.04807229263452,0
2025-09-01 08:25:00,68.53862384870591,0
2025-09-01 08:26:00,68.2228182272834,0
2025-09-01 08:27:00,67.40802769096055,0
2025-09-01 08:28:00,70.14556488383448,0
2025-09-01 08:29:00,67.50714965076689,0
2025-09-01 08:30:00,70.81137047733952,0
2025-09-01 08:31:00,69.8492856716526,0
2025-09-01 08:32:00,69.28315585940076,0
2025-09-01 08:33:00,67.27730901387521,0
2025-09-01 08:34:00,68.269686008295,0
2025-09-01 08:35:00,72.26617367747727,0
2025-09-01 08:36:00,71.50275156287314,0
2025-09-01 08:37:00,67.06733426560434,0
2025-09-01 08:38:00,70.29799691628767,0
2025-09-01 08:39:00,72.25416137011537,0
2025-09-01 08:40:00,64.99178415663589,0
2025-09-01 08:41:00,71.63008057713981,0
2025-09-01 08:42:00,68.01212872316246,0
2025-09-01 08:43:00,71.71179600577948,0
2025-09-01 08:44:00,67.71022253037245,0
2025-09-01 08:45:00,64.58535369800644,0
2025-09-01 08:46:00,65.1173726863505,0
2025-09-01 08:47:00,70.14425483998414,1
2025-09-01 08:48:00,70.77916750516445,0
2025-09-01 08:49:00,67.28705012468677,0
2025-09-01 08:50:00,71.91577737633212,0
2025-09-01 08:51:00,65.01543981319313,0
2025-09-01 08:52:00,69.80176060405805,0
2025-09-01 08:53:00,66.36695140071264,0
2025-09-01 08:54:00,68.04449167659352,0
2025-09-01 08:55:00,70.14219601394925,0
2025-09-01 08:56:00,67.41875990414815,0
2025-09-01 08:57:00,68.84633336731052,0
2025-09-01 08:58:00,73.01887842764332,0
2025-09-01 08:59:00,68.26932439143056,0
2025-09-01 09:00:00,72.50707633619542,0
2025-09-01 09:01:00,66.61087943602715,0
2025-09-01 09:02:00,71.58941253374584,0
2025-09-01 09:03:00,74.3247058619737,0
2025-09-01 09:04:00,62.58506649961813,0
2025-09-01 09:05:00,67.60931423358856,0
2025-09-01 09:06:00,71.73121638154161,1
2025-09-01 09:07:00,69.39086384187102,0
2025-09-01 09:08:00,71.11343762011393,0
2025-09-01 09:09:00,68.18804443985253,0
2025-09-01 09:10:00,70.2597693624187,0
2025-09-01 09:11:00,69.53296829382376,0
2025-09-01 09:12:00,73.50334618497942,0
2025-09-01 09:13:00,70.76326252990364,0
2025-09-01 09:14:00,71.01280798622561,0
2025-09-01 09:15:00,68.7643691016326,0
2025-09-01 09:16:00,68.53718132778252,0
2025-09-01 09:17:00,68.70232543654113,0
2025-09-01 09:18:00,71.1833564271349,0
2025-09-01 09:19:00,68.73704655753922,0
2025-09-01 09:20:00,70.86932457068924,0
2025-09-01 09:21:00,76.22620239593631,0
2025-09-01 09:22:00,72.61337411029508,0
2025-09-01 09:23:00,69.02192940349647,0
2025-09-01 09:24:00,73.60364176649183,0
2025-09-01 09:25:00,68.77577388093535,0
2025-09-01 09:26:00,63.88562639446644,0
2025-09-01 09:27:00,66.97574106724778,0
2025-09-01 09:28:00,64.38762423692243,1
2025-09-01 09:29:00,68.94545954787607,0
2025-09-01 09:30:00,70.05525513756865,0
2025-09-01 09:31:00,75.02931193682585,0
2025-09-01 09:32:00,70.98078212129249,0
2025-09-01 09:33:00,69.3426984135734,0
2025-09-01 09:34:00,72.48821674355047,0
2025-09-01 09:35:00,63.36659407297634,0
2025-09-01 09:36:00,70.7068436743257,0
2025-09-01 09:37:00,72.3125955816609,0
2025-09-01 09:38:00,65.56424126266047,0
2025-09-01 09:39:00,73.43126212962079,0
2025-09-01 09:40:00,71.01548922248324,0
2025-09-01 09:41:00,68.75413625829759,1
2025-09-01 09:42:00,71.89834559831885,0
2025-09-01 09:43:00,76.81207857341319,1
2025-09-01 09:44:00,70.54559876517548,0
2025-09-01 09:45:00,70.744661758901,1
2025-09-01 09:46:00,68.62191730137927,0
2025-09-01 09:47:00,67.45046689160563,0
2025-09-01 09:48:00,72.49100744963273,0
2025-09-01 09:49:00,67.4317485222734,0
2025-09-01 09:50:00,70.21469871165817,0
2025-09-01 09:51:00,68.56702765970465,0
2025-09-01 09:52:00,71.43693947723918,0
2025-09-01 09:53:00,71.00098631586084,0
2025-09-01 09:54:00,73.1126198327737,0
2025-09-01 09:55:00,68.46995080343576,1
2025-09-01 09:56:00,69.19037519411988,0
2025-09-01 09:57:00,67.06370885265308,0
2025-09-01 09:58:00,68.66712021977166,1
2025-09-01 09:59:00,71.13190147913456,0
2025-09-01 10:00:00,72.27096584993606,0
2025-09-01 10:01:00,67.23350402746712,0
2025-09-01 10:02:00,72.60881776031698,0
2025-09-01 10:03:00,74.06691357641485,0
2025-09-01 10:04:00,71.24030470967111,1
2025-09-01 10:05:00,75.6303874376742,0
2025-09-01 10:06:00,67.67863240268927,0
