timestamp,heart_rate,steps,hour,dayofweek,hr_roll_mean,residual,anomaly_threshold,anomaly_residual,anomaly_cluster,anomaly
2025-09-01 01:14:00,52.140764687730766,0,1,0,60.11095664293599,-7.970191955205223,0,0,0,0
2025-09-01 01:15:00,62.46570751312567,0,1,0,60.26513131421299,2.2005761989126853,0,0,0,0
2025-09-01 01:16:00,60.26114120471451,0,1,0,60.319899898132775,-0.05875869341826245,0,0,0,0
2025-09-01 01:17:00,59.1029779486024,0,1,0,60.184286940464304,-1.0813089918619028,0,0,0,0
2025-09-01 01:18:00,60.275282329606505,0,1,0,60.159101189161,0.1161811404455051,0,0,0,0
2025-09-01 01:19:00,54.03729325619732,0,1,0,60.13664831323718,-6.099355057039858,0,0,0,0
2025-09-01 01:20:00,59.340984336487466,0,1,0,60.08227272751396,-0.7412883910264938,0,0,0,0
2025-09-01 01:21:00,61.07133771453524,0,1,0,60.156492212706766,0.9148455018284736,0,0,0,0
2025-09-01 01:22:00,64.43368213422455,0,1,0,60.371973817211504,4.06170831701305,0,0,0,0
2025-09-01 01:23:00,58.44518934517906,0,1,0,60.258979166500055,-1.813789821320995,0,0,0,0
2025-09-01 01:24:00,57.574519191320434,0,1,0,60.07502985396115,-2.500510662640714,0,0,0,0
2025-09-01 01:25:00,58.49472886924639,1,1,0,59.931726137691065,-1.436997268444678,0,0,0,0
2025-09-01 01:26:00,62.746206353106224,0,1,0,60.10718810178354,2.639018251322682,0,0,0,0
2025-09-01 01:27:00,60.98625332897905,0,1,0,60.170984450334636,0.8152688786444173,0,0,0,0
2025-09-01 01:28:00,58.41071938869889,0,1,0,60.08488208681758,-1.6741626981186926,0,0,0,0
2025-09-01 01:29:00,61.53980229934007,0,1,0,60.038654317416665,1.5011479819234026,0,0,0,0
2025-09-01 01:30:00,60.29123264804412,0,1,0,60.096279496136006,0.19495315190811624,0,0,0,0
2025-09-01 01:31:00,62.90593497159867,0,1,0,60.21170989285567,2.6942250787429955,0,0,0,0
2025-09-01 01:32:00,57.89384071836794,0,1,0,60.25213808086855,-2.3582973625006076,0,0,0,0
2025-09-01 01:33:00,59.01701356020669,0,1,0,60.33899252861683,-1.3219789684101357,0,0,0,0
2025-09-01 01:34:00,58.82367554060352,0,1,0,60.218529131064194,-1.3948535904606771,0,0,0,0
2025-09-01 01:35:00,55.60945515560364,0,1,0,59.936553633393906,-4.3270984777902655,0,0,0,0
2025-09-01 01:36:00,60.88836083119373,0,1,0,59.97336667325839,0.9149941579353396,0,0,0,0
2025-09-01 01:37:00,60.78316581653967,1,1,0,59.899118910687186,0.884046905852486,0,0,0,0
2025-09-01 01:38:00,60.01534036992738,0,1,0,59.863466653846665,0.15187371608071487,0,0,0,0
2025-09-01 01:39:00,59.29623859987456,0,1,0,59.90451991596966,-0.6082813160950948,0,0,0,0
2025-09-01 01:40:00,55.75388777384876,0,1,0,59.726843281213775,-3.9729555073650147,0,0,0,0
2025-09-01 01:41:00,58.73806403170392,0,1,0,59.530975092290646,-0.7929110605867251,0,0,0,0
2025-09-01 01:42:00,58.97185645041969,0,1,0,59.50028624454897,-0.5284297941292735,0,0,0,0
2025-09-01 01:43:00,57.59316819233514,0,1,0,59.26359415204539,-1.6704259597102507,0,0,0,0
2025-09-01 01:44:00,59.51614286500197,0,1,0,59.509440091287765,0.006702773714202692,0,0,0,0
2025-09-01 01:45:00,61.212152570443614,0,1,0,59.46765492653171,1.744497643911906,0,0,0,0
2025-09-01 01:46:00,65.65855770363159,0,1,0,59.64756880982894,6.010988893802647,0,0,0,0
2025-09-01 01:47:00,60.52373343849552,0,1,0,59.694927326158705,0.8288061123368138,0,0,0,0
2025-09-01 01:48:00,60.772651172168295,0,1,0,59.711506287577436,1.0611448845908598,0,0,0,0
2025-09-01 01:49:00,59.7766622527015,0,1,0,59.902818587460914,-0.1261563347594148,0,0,0,0
2025-09-01 01:50:00,54.24368635410288,1,1,0,59.732908654714755,-5.489222300611878,0,0,0,0
2025-09-01 01:51:00,59.92045837365235,0,1,0,59.69454601001866,0.2259123636336895,0,0,0,0
2025-09-01 01:52:00,60.18069062982308,0,1,0,59.552779626538616,0.627911003284467,0,0,0,0
2025-09-01 01:53:00,67.38972633745585,0,1,0,59.85093085961451,7.538795477841347,0,0,0,0
2025-09-01 01:54:00,59.42291710565663,1,1,0,59.91254412342571,-0.4896270177690809,0,0,0,0
2025-09-01 01:55:00,60.90464202700084,0,1,0,59.992874562017526,0.9117674649833134,0,0,0,0
2025-09-01 01:56:00,59.89586469088427,0,1,0,59.8978631732768,-0.0019984823925298656,0,0,0,0
2025-09-01 01:57:00,56.49396588714141,0,1,0,59.74812025854887,-3.2541543714074663,0,0,0,0
2025-09-01 01:58:00,63.42846844354506,0,1,0,59.91537856037708,3.5130898831679787,0,0,0,0
2025-09-01 01:59:00,62.25579909806032,0,1,0,59.93924512033443,2.3165539777258957,0,0,0,0
2025-09-01 02:00:00,62.37309584112914,0,2,0,60.00864056010392,2.364455281025222,0,0,0,0
2025-09-01 02:01:00,57.27183763561578,0,2,0,59.820837315571154,-2.5489996799553722,0,0,0,0
2025-09-01 02:02:00,64.20838293280829,0,2,0,60.0313220560525,4.177060876755789,0,0,0,0
2025-09-01 02:03:00,55.79444681162316,0,2,0,59.92390316443305,-4.129456352809889,0,0,0,0
2025-09-01 02:04:00,61.760571281400814,0,2,0,60.0217996891263,1.7387715922745173,0,0,0,0
2025-09-01 02:05:00,66.57136687742994,0,2,0,60.38719674652051,6.184170130909429,0,0,0,0
2025-09-01 02:06:00,57.028391024607934,0,2,0,60.258531086300984,-3.2301400616930493,0,0,0,0
2025-09-01 02:07:00,58.30110681119169,0,2,0,60.17579578612271,-1.8746889749310256,0,0,0,0
2025-09-01 02:08:00,60.29895409526292,0,2,0,60.18524957696722,0.11370451829569816,0,0,0,0
2025-09-01 02:09:00,58.48957303765141,0,2,0,60.15836072489313,-1.6687876872417178,0,0,0,0
2025-09-01 02:10:00,55.348009706801605,0,2,0,60.14483145599156,-4.796821749189952,0,0,0,0
2025-09-01 02:11:00,60.20568892441808,2,2,0,60.19375228574869,0.011936638669389765,0,0,0,0
2025-09-01 02:12:00,56.813088858821686,0,2,0,60.12179336602876,-3.308704507207075,0,0,0,0
2025-09-01 02:13:00,61.42077729190554,0,2,0,60.24938033601445,1.1713969558910904,0,0,0,0
2025-09-01 02:14:00,57.24172729729859,0,2,0,60.17356648375766,-2.9318391864590723,0,0,0,0
2025-09-01 02:15:00,64.64980321505261,0,2,0,60.28815483857796,4.361648376474655,0,0,0,0
2025-09-01 02:16:00,57.65024012299129,0,2,0,60.021210919223286,-2.370970796231994,0,0,0,0
2025-09-01 02:17:00,59.03381545138297,0,2,0,59.97154698631953,-0.9377315349365603,0,0,0,0
2025-09-01 02:18:00,62.44055165210901,0,2,0,60.02714366898422,2.4134079831247846,0,0,0,0
2025-09-01 02:19:00,56.30740705069813,0,2,0,59.911501828917444,-3.604094778219313,0,0,0,0
2025-09-01 02:20:00,60.68237980381239,0,2,0,60.126124943907755,0.5562548599046337,0,0,0,0
2025-09-01 02:21:00,63.921428262847286,1,2,0,60.259490606880924,3.661937655966362,0,0,0,0
2025-09-01 02:22:00,55.17755029631632,0,2,0,60.0927192624307,-4.915168966114379,0,0,0,0
2025-09-01 02:23:00,60.55390157559691,0,2,0,59.8648584370354,0.6890431385615088,0,0,0,0
2025-09-01 02:24:00,60.77964838274527,0,2,0,59.91008281293836,0.8695655698069089,0,0,0,0
2025-09-01 02:25:00,62.34546861533193,0,2,0,59.958110365882725,2.387358249449207,0,0,0,0
2025-09-01 02:26:00,56.28914786736576,0,2,0,59.83788647176544,-3.5487386043996736,0,0,0,0
2025-09-01 02:27:00,56.03863016074717,0,2,0,59.82270861421897,-3.7840784534717997,0,0,0,0
2025-09-01 02:28:00,61.56582469685069,0,2,0,59.760620489329156,1.805204207521534,0,0,0,0
2025-09-01 02:29:00,60.89095401969956,0,2,0,59.715125653383794,1.1758283663157627,0,0,0,0
2025-09-01 02:30:00,60.75147855103763,0,2,0,59.66107174371408,1.0904068073235464,0,0,0,0
2025-09-01 02:31:00,61.03934462849093,0,2,0,59.78665531014325,1.2526893183476773,0,0,0,0
2025-09-01 02:32:00,57.95992583526453,0,2,0,59.5783734068918,-1.6184475716272715,0,0,0,0
2025-09-01 02:33:00,60.69676109148301,0,2,0,59.74178388288712,0.9549772085958921,0,0,0,0
2025-09-01 02:34:00,60.87921741989605,0,2,0,59.71240542083696,1.1668119990590924,0,0,0,0
2025-09-01 02:35:00,57.856945745920896,0,2,0,59.421924716453326,-1.5649789705324295,0,0,0,0
2025-09-01 02:36:00,65.59732353343426,0,2,0,59.70755580008087,5.889767733353395,0,0,0,0
2025-09-01 02:37:00,61.42149876273536,0,2,0,59.81156886513233,1.6099298976030312,0,0,0,0
2025-09-01 02:38:00,56.42608950839205,0,2,0,59.682473378903296,-3.256383870511243,0,0,0,0
2025-09-01 02:39:00,61.96966082590149,0,2,0,59.7984763051783,2.1711845207231946,0,0,0,0
2025-09-01 02:40:00,57.07595498931804,0,2,0,59.85607448126218,-2.7801194919441414,0,0,0,0
2025-09-01 02:41:00,62.36125381122736,0,2,0,59.927926644155825,2.433327167071532,0,0,0,0
2025-09-01 02:42:00,63.47578673702221,0,2,0,60.15001657342917,3.3257701635930417,0,0,0,0
2025-09-01 02:43:00,57.53795304494487,0,2,0,60.020589098530486,-2.4826360535856153,0,0,0,0
2025-09-01 02:44:00,62.890128387732965,0,2,0,60.208869134878306,2.681259252854659,0,0,0,0
2025-09-01 02:45:00,61.238342780809496,0,2,0,60.095153787070196,1.143188993739301,0,0,0,0
2025-09-01 02:46:00,62.46618047998347,0,2,0,60.25568513230327,2.210495347680201,0,0,0,0
2025-09-01 02:47:00,65.69037894796185,0,2,0,60.47757058218922,5.212808365772624,0,0,0,0
2025-09-01 02:48:00,59.263835651991386,0,2,0,60.37168004885198,-1.1078443968605924,0,0,0,0
2025-09-01 02:49:00,57.738791506927534,0,2,0,60.419392864059624,-2.6806013571320904,0,0,0,0
2025-09-01 02:50:00,57.33145671112343,0,2,0,60.30769542763666,-2.9762387165132296,0,0,0,0
2025-09-01 02:51:00,57.55256914510368,0,2,0,60.095400123711876,-2.542830978608194,0,0,0,0
2025-09-01 02:52:00,59.76869487175769,0,2,0,60.24843827622658,-0.4797434044688913,0,0,0,0
2025-09-01 02:53:00,61.023455924449934,1,2,0,60.26409008785502,0.7593658365949167,0,0,0,0
2025-09-01 02:54:00,60.83007239799006,0,2,0,60.26577088836317,0.5643015096268869,0,0,0,0
2025-09-01 02:55:00,62.48154974710807,1,2,0,60.27030692608905,2.2112428210190203,0,0,0,0
2025-09-01 02:56:00,60.039005675633724,0,2,0,60.39530218636465,-0.35629651073092816,0,0,0,0
2025-09-01 02:57:00,64.36060223147194,0,2,0,60.6727012553888,3.6879009760831423,0,0,0,0
2025-09-01 02:58:00,59.206029500286135,0,2,0,60.59404141550332,-1.3880119152171844,0,0,0,0
2025-09-01 02:59:00,68.16050749976885,0,2,0,60.83635986483897,7.324147634929886,0,0,0,0
2025-09-01 03:00:00,61.87700204329502,0,3,0,60.873877314580874,1.0031247287141483,0,0,0,0
2025-09-01 03:01:00,57.42852733075115,0,3,0,60.75351673798955,-3.324989407238398,0,0,0,0
2025-09-01 03:02:00,56.78732250581666,0,3,0,60.714429960341285,-3.9271074545246236,0,0,0,0
2025-09-01 03:03:00,61.447417245729554,0,3,0,60.739451832149506,0.7079654135800482,0,0,0,0
2025-09-01 03:04:00,59.32961164402245,0,3,0,60.68779830628706,-1.3581866622646075,0,0,0,0
2025-09-01 03:05:00,62.14200148227628,0,3,0,60.830633497498894,1.3113679847773838,0,0,0,0
2025-09-01 03:06:00,61.41971287372064,1,3,0,60.69137980884178,0.7283330648788606,0,0,0,0
2025-09-01 03:07:00,59.781513262029385,0,3,0,60.636713625484916,-0.8552003634555305,0,0,0,0
2025-09-01 03:08:00,57.45961884579479,1,3,0,60.67116460339834,-3.2115457576035453,0,0,0,0
2025-09-01 03:09:00,55.4554583259424,0,3,0,60.45402452006636,-4.99856619412396,0,0,0,0
2025-09-01 03:10:00,58.66045514379893,0,3,0,60.506841191882394,-1.8463860480834668,0,0,0,0
2025-09-01 03:11:00,62.56919638297042,0,3,0,60.5137726109405,2.0554237720299184,0,0,0,0
2025-09-01 03:12:00,60.64228123239061,0,3,0,60.419322427452784,0.22295880493782505,0,0,0,0
2025-09-01 03:13:00,56.26278366386404,0,3,0,60.37681678141676,-4.114033117552715,0,0,0,0
2025-09-01 03:14:00,60.519542777553546,0,3,0,60.297797261077434,0.22174551647611196,0,0,0,0
2025-09-01 03:15:00,61.15595213918651,0,3,0,60.29505090635667,0.8609012328298391,0,0,0,0
2025-09-01 03:16:00,57.3484276913966,1,3,0,60.1244591467371,-2.776031455340501,0,0,0,0
2025-09-01 03:17:00,60.46117531783658,1,3,0,59.950152359066266,0.5110229587703117,0,0,0,0
2025-09-01 03:18:00,60.174626155338,0,3,0,59.98051204251115,0.19411411282684554,0,0,0,0
2025-09-01 03:19:00,56.57108910650813,0,3,0,59.94158862916384,-3.370499522655706,0,0,0,0
2025-09-01 03:20:00,61.07336208104485,0,3,0,60.06631880816122,1.007043272883628,0,0,0,0
2025-09-01 03:21:00,61.68235357910471,1,3,0,60.20397828929459,1.4783752898101241,0,0,0,0
2025-09-01 03:22:00,63.24915372952583,0,3,0,60.31999358455353,2.9291601449723004,0,0,0,0
2025-09-01 03:23:00,63.16140615610471,0,3,0,60.39125859227535,2.7701475638293616,0,0,0,0
2025-09-01 03:24:00,55.86699189612872,0,3,0,60.225822575546644,-4.3588306794179275,0,0,0,0
2025-09-01 03:25:00,57.18652488025463,1,3,0,60.04932174665153,-2.8627968663968986,0,0,0,0
2025-09-01 03:26:00,61.54510580162598,0,3,0,60.0995250841846,1.4455807174413806,0,0,0,0
2025-09-01 03:27:00,61.541357852736624,0,3,0,60.00555027156009,1.5358075811765346,0,0,0,0
2025-09-01 03:28:00,61.54514305891814,0,3,0,60.083520723514496,1.4616223354036464,0,0,0,0
2025-09-01 03:29:00,71.55819447196416,1,3,0,60.196776955920996,11.361417516043161,0,1,0,1
2025-09-01 03:30:00,61.712671532079504,1,3,0,60.19129927221382,1.5213722598656858,0,0,0,0
2025-09-01 03:31:00,63.4066969205418,0,3,0,60.3905715918735,3.016125328668295,0,0,0,0
2025-09-01 03:32:00,62.86200529047961,0,3,0,60.59306101802893,2.2689442724506748,0,0,0,0
2025-09-01 03:33:00,61.9541737539174,2,3,0,60.609952901635204,1.3442208522821986,0,0,0,0
2025-09-01 03:34:00,59.05419226607896,0,3,0,60.600772255703745,-1.5465799896247887,0,0,0,0
2025-09-01 03:35:00,62.27690766147981,0,3,0,60.60526912834387,1.6716385331359405,0,0,0,0
2025-09-01 03:36:00,57.681524356387285,0,3,0,60.48066284443276,-2.7991384880454717,0,0,0,0
2025-09-01 03:37:00,59.28954417977997,0,3,0,60.46426387502444,-1.1747196952444696,0,0,0,0
2025-09-01 03:38:00,58.54390935651269,0,3,0,60.50040689204837,-1.956497535535675,0,0,0,0
2025-09-01 03:39:00,60.245622418158966,1,3,0,60.66007902845559,-0.41445661029662517,0,0,0,0
2025-09-01 03:40:00,66.94397570002053,0,3,0,60.93619638032965,6.007779319690883,0,0,0,0
2025-09-01 03:41:00,54.39820442222476,0,3,0,60.66382998163812,-6.265625559413365,0,0,0,0
2025-09-01 03:42:00,62.05878057112354,0,3,0,60.71104662626256,1.347733944860984,0,0,0,0
2025-09-01 03:43:00,55.16185238643104,1,3,0,60.67434891701478,-5.512496530583739,0,0,0,0
2025-09-01 03:44:00,58.5842044026317,0,3,0,60.60983763785073,-2.0256332352190327,0,0,0,0
2025-09-01 03:45:00,63.266851790902095,1,3,0,60.68020095957458,2.5866508313275176,0,0,0,0
2025-09-01 03:46:00,60.19284005728639,0,3,0,60.77501470510424,-0.5821746478178511,0,0,0,0
2025-09-01 03:47:00,56.76676566621208,0,3,0,60.65186771671675,-3.8851020505046705,0,0,0,0
2025-09-01 03:48:00,57.854088872220096,0,3,0,60.574516473946154,-2.7204276017260582,0,0,0,0
2025-09-01 03:49:00,62.038793246804026,0,3,0,60.756773278622695,1.2820199681813307,0,0,0,0
2025-09-01 03:50:00,57.80890010484859,0,3,0,60.64795787941615,-2.839057774567557,0,0,0,0
2025-09-01 03:51:00,60.64937576874593,0,3,0,60.613525285737516,0.035850483008410094,0,0,0,0
2025-09-01 03:52:00,60.13671551971144,0,3,0,60.50977734541038,-0.3730618256989402,0,0,0,0
2025-09-01 03:53:00,58.04519895718255,0,3,0,60.3392371054463,-2.294038148263752,0,0,0,0
2025-09-01 03:54:00,66.43183226797598,0,3,0,60.69139845117454,5.740433816801435,0,0,0,0
2025-09-01 03:55:00,61.90175706695403,0,3,0,60.84857285739785,1.0531842095561856,0,0,0,0
2025-09-01 03:56:00,53.924572240027175,0,3,0,60.59455507201123,-6.669982831984058,0,0,0,0
2025-09-01 03:57:00,60.55936294430828,0,3,0,60.56182190839695,-0.0024589640886674147,0,0,0,0
2025-09-01 03:58:00,58.01464060569484,0,3,0,60.44413849328951,-2.429497887594671,0,0,0,0
2025-09-01 03:59:00,62.55730000438867,0,3,0,60.14410867770366,2.413191326685009,0,0,0,0
2025-09-01 04:00:00,57.6224377847019,0,4,0,60.007767552791066,-2.3853297680891643,0,0,0,0
2025-09-01 04:01:00,59.655790675599306,0,4,0,59.88273734462632,-0.226946669027015,0,0,0,0
2025-09-01 04:02:00,61.514961836941374,0,4,0,59.83783589617505,1.6771259407663237,0,0,0,0
2025-09-01 04:03:00,62.59726558251037,0,4,0,59.859272290461476,2.737993292048891,0,0,0,0
2025-09-01 04:04:00,56.39911077883267,1,4,0,59.77076957421993,-3.371658795387262,0,0,0,0
2025-09-01 04:05:00,58.996496292477154,0,4,0,59.66142252858651,-0.6649262361093591,0,0,0,0
2025-09-01 04:06:00,58.57516406651713,0,4,0,59.69121051892418,-1.1160464524070477,0,0,0,0
2025-09-01 04:07:00,58.04001230227887,0,4,0,59.64955945634081,-1.6095471540619428,0,0,0,0
2025-09-01 04:08:00,65.29636272084329,0,4,0,59.87464123515183,5.421721485691464,0,0,0,0
2025-09-01 04:09:00,61.21494513288287,1,4,0,59.90695199230929,1.3079931405735792,0,0,0,0
2025-09-01 04:10:00,56.21734813699487,1,4,0,59.54939774020843,-3.332049603213555,0,0,0,0
2025-09-01 04:11:00,62.75358584116433,1,4,0,59.827910454173086,2.9256753869912444,0,0,0,0
2025-09-01 04:12:00,66.3664685910379,0,4,0,59.9715000548369,6.394968536200999,0,0,0,0
2025-09-01 04:13:00,63.09739578165344,0,4,0,60.23601816801098,2.8613776136424605,0,0,0,0
2025-09-01 04:14:00,55.44189010213796,0,4,0,60.13127435799451,-4.689384255856552,0,0,0,0
2025-09-01 04:15:00,58.54729778140125,0,4,0,59.97395589101116,-1.4266581096099102,0,0,0,0
2025-09-01 04:16:00,63.80073344755987,0,4,0,60.094219004020275,3.7065144435395965,0,0,0,0
2025-09-01 04:17:00,57.87699160314366,0,4,0,60.13122653525133,-2.2542349321076713,0,0,0,0
2025-09-01 04:18:00,61.33145828443868,0,4,0,60.247138848991945,1.0843194354467371,0,0,0,0
2025-09-01 04:19:00,62.32390216028801,0,4,0,60.25664247944141,2.067259680846597,0,0,0,0
2025-09-01 04:20:00,57.21920858526576,0,4,0,60.236986095455315,-3.0177775101895534,0,0,0,0
2025-09-01 04:21:00,59.8214239318146,1,4,0,60.20938770089094,-0.3879637690763431,0,0,0,0
2025-09-01 04:22:00,50.276197979792784,0,4,0,59.88070378289365,-9.604505803100864,0,0,0,0
2025-09-01 04:23:00,56.92683707599713,0,4,0,59.843425053520804,-2.916587977523676,0,0,0,0
2025-09-01 04:24:00,59.24229554582052,0,4,0,59.603773829448954,-0.36147828362843626,0,0,0,0
2025-09-01 04:25:00,56.256650454105454,1,4,0,59.41560360902067,-3.158953154915217,0,0,0,0
2025-09-01 04:26:00,64.8972339117949,0,4,0,59.78135899807959,5.1158749137153094,0,0,0,0
2025-09-01 04:27:00,55.7095758661181,0,4,0,59.61969942880659,-3.91012356268849,0,0,0,0
2025-09-01 04:28:00,58.67986653990905,0,4,0,59.64187362661373,-0.9620070867046806,0,0,0,0
2025-09-01 04:29:00,60.39222173185827,0,4,0,59.569704350862715,0.8225173809955564,0,0,0,0
2025-09-01 04:30:00,64.32381986719835,1,4,0,59.7930837536126,4.530736113585753,0,0,0,0
2025-09-01 04:31:00,55.69241354646168,0,4,0,59.66097118264134,-3.9685576361796606,0,0,0,0
2025-09-01 04:32:00,63.48949125646488,0,4,0,59.72678882995879,3.762702426506088,0,0,0,0
2025-09-01 04:33:00,60.03069918305876,0,4,0,59.64123661664374,0.38946256641501975,0,0,0,0
